HEX , NAME
0131CB98 , Fire Large Leather Shield
0131CBFC , Chaos Large Leather Shield
0131CC60 , Lightning Large Leather Shield
0131CCC4 , Deep Large Leather Shield
0131CD28 , Dark Large Leather Shield
0131CD8C , Poison Large Leather Shield
0131CDF0 , Blood Large Leather Shield
0131CE54 , Raw Large Leather Shield
0131CEB8 , Blessed Large Leather Shield
0131CF1C , Hollow Large Leather Shield
01323E70 , Hawkwood's Shield
01323ED4 , Hawkwood's Heavy Shield
01323F38 , Hawkwood's Sharp Shield
01323F9C , Hawkwood's Refined Shield
01324000 , Hawkwood's Simple Shield
01324064 , Hawkwood's Crystal Shield
013240C8 , Hawkwood's Fire Shield
0132412C , Hawkwood's Chaos Shield
01324190 , Hawkwood's Lightning Shield
013241F4 , Hawkwood's Deep Shield
01324258 , Hawkwood's Dark Shield
013242BC , Hawkwood's Poison Shield
01324320 , Hawkwood's Blood Shield
01324384 , Hawkwood's Raw Shield
013243E8 , Hawkwood's Blessed Shield
0132444C , Hawkwood's Hollow Shield
01326580 , Iron Round Shield
013265E4 , Heavy Iron Shield
01326648 , Sharp Iron Shield
013266AC , Refined Iron Shield
01326710 , Simple Iron Shield
01326774 , Crystal Iron Shield
013267D8 , Fire Iron Shield
0132683C , Chaos Iron Shield
013268A0 , Lightning Iron Shield
01326904 , Deep Iron Shield
01326968 , Dark Iron Shield
013269CC , Poison Iron Shield
01326A30 , Blood Iron Shield
01326A94 , Raw Iron Shield
01326AF8 , Blessed Iron Shield
01326B5C , Hollow Iron Shield
0132DAB0 , Wooden Shield
0132DB14 , Heavy Wooden Shield
0132DB78 , Sharp Wooden Shield
0132DBDC , Refined Wooden Shield
0132DC40 , Simple Wooden Shield
0132DCA4 , Crystal Wooden Shield
0132DD08 , Fire Wooden Shield
0132DD6C , Chaos Wooden Shield
0132DDD0 , Lightning Wooden Shield
0132DE34 , Deep Wooden Shield
0132DE98 , Dark Wooden Shield
0132DEFC , Poison Wooden Shield
0132DF60 , Blood Wooden Shield
0132DFC4 , Raw Wooden Shield
0132E028 , Blessed Wooden Shield
0132E08C , Hollow Wooden Shield
013301C0 , Kite Shield
01330224 , Heavy Kite Shield
01330288 , Sharp Kite Shield
013302EC , Refined Kite Shield
01330350 , Simple Kite Shield
013303B4 , Crystal Kite Shield
01330418 , Fire Kite Shield
0133047C , Chaos Kite Shield
013304E0 , Lightning Kite Shield
01330544 , Deep Kite Shield
013305A8 , Dark Kite Shield
0133060C , Poison Kite Shield
01330670 , Blood Kite Shield
013306D4 , Raw Kite Shield
01330738 , Blessed Kite Shield
0133079C , Hollow Kite Shield
013328D0 , Ghru Rotshield
01332934 , Heavy Ghru Rotshield
01332998 , Sharp Ghru Rotshield
013329FC , Refined Ghru Rotshield
01332A60 , Simple Ghru Rotshield
01332AC4 , Crystal Ghru Rotshield
01332B28 , Fire Ghru Rotshield
01332B8C , Chaos Ghru Rotshield
01332BF0 , Lightning Ghru Rotshield
01332C54 , Deep Ghru Rotshield
01332CB8 , Dark Ghru Rotshield
01332D1C , Poison Ghru Rotshield
01332D80 , Blood Ghru Rotshield
01332DE4 , Raw Ghru Rotshield
01332E48 , Blessed Ghru Rotshield
01332EAC , Hollow Ghru Rotshield
013376F0 , Havel's Greatshield
01339E00 , Target Shield
01339E64 , Heavy Target Shield
01339EC8 , Sharp Target Shield
01339F2C , Refined Target Shield
01339F90 , Simple Target Shield
01339FF4 , Crystal Target Shield
0133A058 , Fire Target Shield
0133A0BC , Chaos Target Shield
0133A120 , Lightning Target Shield
0133A184 , Deep Target Shield
0133A1E8 , Dark Target Shield
0133A24C , Poison Target Shield
0133A2B0 , Blood Target Shield
0133A314 , Raw Target Shield
0133A378 , Blessed Target Shield
0133A3DC , Hollow Target Shield
0133C510 , Elkhorn Round Shield
0133C574 , Heavy Elkhorn Shield
0133C5D8 , Sharp Elkhorn Shield
0133C63C , Refined Elkhorn Shield
0133C6A0 , Simple Elkhorn Shield
0133C704 , Crystal Elkhorn Shield
0133C768 , Fire Elkhorn Shield
0133C7CC , Chaos Elkhorn Shield
0133C830 , Lightning Elkhorn Shield
0133C894 , Deep Elkhorn Shield
0133C8F8 , Dark Elkhorn Shield
0133C95C , Poison Elkhorn Shield
0133C9C0 , Blood Elkhorn Shield
0133CA24 , Raw Elkhorn Shield
0133CA88 , Blessed Elkhorn Shield
0133CAEC , Hollow Elkhorn Shield
0133EC20 , Warrior's Round Shield
0133EC84 , Heavy Warrior's Shield
0133ECE8 , Sharp Warrior's Shield
0133ED4C , Refined Warrior's Shield
0133EDB0 , Simple Warrior's Shield
0133EE14 , Crystal Warrior's Shield
0133EE78 , Fire Warrior's Shield
0133EEDC , Chaos Warrior's Shield
0133EF40 , Lightning Warrior's Shield
0133EFA4 , Deep Warrior's Shield
0133F008 , Dark Warrior's Shield
0133F06C , Poison Warrior's Shield
0133F0D0 , Blood Warrior's Shield
0133F134 , Raw Warrior's Shield
0133F198 , Blessed Warrior's Shield
0133F1FC , Hollow Warrior's Shield
01341330 , Caduceus Round Shield
01341394 , Heavy Caduceus Shield
013413F8 , Sharp Caduceus Shield
0134145C , Refined Caduceus Shield
013414C0 , Simple Caduceus Shield
01341524 , Crystal Caduceus Shield
01341588 , Fire Caduceus Shield
013415EC , Chaos Caduceus Shield
01341650 , Lightning Caduceus Shield
013416B4 , Deep Caduceus Shield
01341718 , Dark Caduceus Shield
0134177C , Poison Caduceus Shield
013417E0 , Blood Caduceus Shield
01341844 , Raw Caduceus Shield
013418A8 , Blessed Caduceus Shield
0134190C , Hollow Caduceus Shield
01343A40 , Red and White Round Shield
01343AA4 , Heavy Red and White Shield
01343B08 , Sharp Red and White Shield
01343B6C , Refined Red and White Shield
01343BD0 , Simple Red and White Shield
01343C34 , Crystal Red and White Shield
01343C98 , Fire Red and White Shield
01343CFC , Chaos Red and White Shield
01343D60 , Lightning Red and White Shield
01343DC4 , Deep Red and White Shield
01343E28 , Dark Red and White Shield
01343E8C , Poison Red and White Shield
01343EF0 , Blood Red and White Shield
01343F54 , Raw Red and White Shield
01343FB8 , Blessed Red and White Shield
0134401C , Hollow Red and White Shield
01346150 , Plank Shield
013461B4 , Heavy Plank Shield
01346218 , Sharp Plank Shield
0134627C , Refined Plank Shield
013462E0 , Simple Plank Shield
01346344 , Crystal Plank Shield
013463A8 , Fire Plank Shield
0134640C , Chaos Plank Shield
01346470 , Lightning Plank Shield
013464D4 , Deep Plank Shield
01346538 , Dark Plank Shield
0134659C , Poison Plank Shield
01346600 , Blood Plank Shield
01346664 , Raw Plank Shield
013466C8 , Blessed Plank Shield
0134672C , Hollow Plank Shield
01348860 , Leather Shield
013488C4 , Heavy Leather Shield
01348928 , Sharp Leather Shield
0134898C , Refined Leather Shield
013489F0 , Simple Leather Shield
01348A54 , Crystal Leather Shield
01348AB8 , Fire Leather Shield
01348B1C , Chaos Leather Shield
01348B80 , Lightning Leather Shield
01348BE4 , Deep Leather Shield
01348C48 , Dark Leather Shield
01348CAC , Poison Leather Shield
01348D10 , Blood Leather Shield
01348D74 , Raw Leather Shield
01348DD8 , Blessed Leather Shield
01348E3C , Hollow Leather Shield
0134AF70 , Crimson Parma
0134AFD4 , Heavy Crimson Parma
0134B038 , Sharp Crimson Parma
0134B09C , Refined Crimson Parma
0134B100 , Simple Crimson Parma
0134B164 , Crystal Crimson Parma
0134B1C8 , Fire Crimson Parma
0134B22C , Chaos Crimson Parma
0134B290 , Lightning Crimson Parma
0134B2F4 , Deep Crimson Parma
0134B358 , Dark Crimson Parma
0134B3BC , Poison Crimson Parma
0134B420 , Blood Crimson Parma
0134B484 , Raw Crimson Parma
0134B4E8 , Blessed Crimson Parma
0134B54C , Hollow Crimson Parma
0134D680 , Eastern Iron Shield
0134D6E4 , Heavy Eastern Shield
0134D748 , Sharp Eastern Shield
0134D7AC , Refined Eastern Shield
0134D810 , Simple Eastern Shield
0134D874 , Crystal Eastern Shield
0134D8D8 , Fire Eastern Shield
0134D93C , Chaos Eastern Shield
0134D9A0 , Lightning Eastern Shield
0134DA04 , Deep Eastern Shield
0134DA68 , Dark Eastern Shield
0134DACC , Poison Eastern Shield
0134DB30 , Blood Eastern Shield
0134DB94 , Raw Eastern Shield
0134DBF8 , Blessed Eastern Shield
0134DC5C , Hollow Eastern Shield
0134FD90 , Llewellyn Shield
0134FDF4 , Heavy Llewellyn Shield
0134FE58 , Sharp Llewellyn Shield
0134FEBC , Refined Llewellyn Shield
0134FF20 , Simple Llewellyn Shield
0134FF84 , Crystal Llewellyn Shield
0134FFE8 , Fire Llewellyn Shield
0135004C , Chaos Llewellyn Shield
013500B0 , Lightning Llewellyn Shield
01350114 , Deep Llewellyn Shield
01350178 , Dark Llewellyn Shield
013501DC , Poison Llewellyn Shield
01350240 , Blood Llewellyn Shield
013502A4 , Raw Llewellyn Shield
01350308 , Blessed Llewellyn Shield
0135036C , Hollow Llewellyn Shield
01354BB0 , Golden Falcon Shield
01354C14 , Heavy Falcon Shield
01354C78 , Sharp Falcon Shield
01354CDC , Refined Falcon Shield
01354D40 , Simple Falcon Shield
01354DA4 , Crystal Falcon Shield
01354E08 , Fire Falcon Shield
01354E6C , Chaos Falcon Shield
01354ED0 , Lightning Falcon Shield
01354F34 , Deep Falcon Shield
01354F98 , Dark Falcon Shield
01354FFC , Poison Falcon Shield
01355060 , Blood Falcon Shield
013550C4 , Raw Falcon Shield
01355128 , Blessed Falcon Shield
0135518C , Hollow Falcon Shield
013572C0 , Sacred Bloom Shield
01409650 , Lothric Knight Shield
014096B4 , Heavy Lothric Shield
01409718 , Sharp Lothric Shield
0140977C , Refined Lothric Shield
014097E0 , Simple Lothric Shield
01409844 , Crystal Lothric Shield
014098A8 , Fire Lothric Shield
0140990C , Chaos Lothric Shield
01409970 , Lightning Lothric Shield
014099D4 , Deep Lothric Shield
01409A38 , Dark Lothric Shield
01409A9C , Poison Lothric Shield
01409B00 , Blood Lothric Shield
01409B64 , Raw Lothric Shield
01409BC8 , Blessed Lothric Shield
01409C2C , Hollow Lothric Shield
01410B80 , Knight Shield
01410BE4 , Heavy Knight Shield
01410C48 , Sharp Knight Shield
01410CAC , Refined Knight Shield
01410D10 , Simple Knight Shield
01410D74 , Crystal Knight Shield
01410DD8 , Fire Knight Shield
01410E3C , Chaos Knight Shield
01410EA0 , Lightning Knight Shield
01410F04 , Deep Knight Shield
01410F68 , Dark Knight Shield
01410FCC , Poison Knight Shield
01411030 , Blood Knight Shield
01411094 , Raw Knight Shield
014110F8 , Blessed Knight Shield
0141115C , Hollow Knight Shield
014159A0 , Pontiff Knight Shield
014180B0 , Carthus Shield
01418114 , Heavy Carthus Shield
01418178 , Sharp Carthus Shield
014181DC , Refined Carthus Shield
01418240 , Simple Carthus Shield
014182A4 , Crystal Carthus Shield
01418308 , Fire Carthus Shield
0141836C , Chaos Carthus Shield
014183D0 , Lightning Carthus Shield
01418434 , Deep Carthus Shield
01418498 , Dark Carthus Shield
014184FC , Poison Carthus Shield
01418560 , Blood Carthus Shield
014185C4 , Raw Carthus Shield
01418628 , Blessed Carthus Shield
0141868C , Hollow Carthus Shield
0141F5E0 , Black Knight Shield
01424400 , Silver Knight Shield
01426B10 , Spiked Shield
01426B74 , Heavy Spiked Shield
01426BD8 , Sharp Spiked Shield
01426C3C , Refined Spiked Shield
01426CA0 , Simple Spiked Shield
01426D04 , Crystal Spiked Shield
01426D68 , Fire Spiked Shield
01426DCC , Chaos Spiked Shield
01426E30 , Lightning Spiked Shield
01426E94 , Deep Spiked Shield
01426EF8 , Dark Spiked Shield
01426F5C , Poison Spiked Shield
01426FC0 , Blood Spiked Shield
01427024 , Raw Spiked Shield
01427088 , Blessed Spiked Shield
014270EC , Hollow Spiked Shield
01429220 , Pierce Shield
01429284 , Heavy Pierce Shield
014292E8 , Sharp Pierce Shield
0142934C , Refined Pierce Shield
014293B0 , Simple Pierce Shield
01429414 , Crystal Pierce Shield
01429478 , Fire Pierce Shield
014294DC , Chaos Pierce Shield
01429540 , Lightning Pierce Shield
014295A4 , Deep Pierce Shield
01429608 , Dark Pierce Shield
0142966C , Poison Pierce Shield
014296D0 , Blood Pierce Shield
01429734 , Raw Pierce Shield
01429798 , Blessed Pierce Shield
014297FC , Hollow Pierce Shield
0142B930 , East-West Shield
0142B994 , Heavy East-West Shield
0142B9F8 , Sharp East-West Shield
0142BA5C , Refined East-West Shield
0142BAC0 , Simple East-West Shield
0142BB24 , Crystal East-West Shield
0142BB88 , Fire East-West Shield
0142BBEC , Chaos East-West Shield
0142BC50 , Lightning East-West Shield
0142BCB4 , Deep East-West Shield
0142BD18 , Dark East-West Shield
0142BD7C , Poison East-West Shield
0142BDE0 , Blood East-West Shield
0142BE44 , Raw East-West Shield
0142BEA8 , Blessed East-West Shield
0142BF0C , Hollow East-West Shield
0142E040 , Sunlight Shield
0142E0A4 , Heavy Sunlight Shield
0142E108 , Sharp Sunlight Shield
0142E16C , Refined Sunlight Shield
0142E1D0 , Simple Sunlight Shield
0142E234 , Crystal Sunlight Shield
0142E298 , Fire Sunlight Shield
0142E2FC , Chaos Sunlight Shield
0142E360 , Lightning Sunlight Shield
0142E3C4 , Deep Sunlight Shield
0142E428 , Dark Sunlight Shield
0142E48C , Poison Sunlight Shield
0142E4F0 , Blood Sunlight Shield
0142E554 , Raw Sunlight Shield
0142E5B8 , Blessed Sunlight Shield
0142E61C , Hollow Sunlight Shield
01430750 , Crest Shield
01432E60 , Dragon Crest Shield
01435570 , Spider Shield
014355D4 , Heavy Spider Shield
01435638 , Sharp Spider Shield
0143569C , Refined Spider Shield
01435700 , Simple Spider Shield
01435764 , Crystal Spider Shield
014357C8 , Fire Spider Shield
0143582C , Chaos Spider Shield
01435890 , Lightning Spider Shield
014358F4 , Deep Spider Shield
01435958 , Dark Spider Shield
014359BC , Poison Spider Shield
01435A20 , Blood Spider Shield
01435A84 , Raw Spider Shield
01435AE8 , Blessed Spider Shield
01435B4C , Hollow Spider Shield
01437C80 , Grass Crest Shield
0143A390 , Sunset Shield
0143A3F4 , Heavy Sunset Shield
0143A458 , Sharp Sunset Shield
0143A4BC , Refined Sunset Shield
0143A520 , Simple Sunset Shield
0143A584 , Crystal Sunset Shield
0143A5E8 , Fire Sunset Shield
0143A64C , Chaos Sunset Shield
0143A6B0 , Lightning Sunset Shield
0143A714 , Deep Sunset Shield
0143A778 , Dark Sunset Shield
0143A7DC , Poison Sunset Shield
0143A840 , Blood Sunset Shield
0143A8A4 , Raw Sunset Shield
0143A908 , Blessed Sunset Shield
0143A96C , Hollow Sunset Shield
0143CAA0 , Golden Wing Crest Shield
0143F1B0 , Blue Wooden Shield
0143F214 , Heavy Blue Shield
0143F278 , Sharp Blue Shield
0143F2DC , Refined Blue Shield
0143F340 , Simple Blue Shield
0143F3A4 , Crystal Blue Shield
0143F408 , Fire Blue Shield
0143F46C , Chaos Blue Shield
0143F4D0 , Lightning Blue Shield
0143F534 , Deep Blue Shield
0143F598 , Dark Blue Shield
0143F5FC , Poison Blue Shield
0143F660 , Blood Blue Shield
0143F6C4 , Raw Blue Shield
0143F728 , Blessed Blue Shield
0143F78C , Hollow Blue Shield
014418C0 , Silver Eagle Kite Shield
01441924 , Heavy Eagle Kite Shield
01441988 , Sharp Eagle Kite Shield
014419EC , Refined Eagle Kite Shield
01441A50 , Simple Eagle Kite Shield
01441AB4 , Crystal Eagle Kite Shield
01441B18 , Fire Eagle Kite Shield
01441B7C , Chaos Eagle Kite Shield
01441BE0 , Lightning Eagle Kite Shield
01441C44 , Deep Eagle Kite Shield
01441CA8 , Dark Eagle Kite Shield
01441D0C , Poison Eagle Kite Shield
01441D70 , Blood Eagle Kite Shield
01441DD4 , Raw Eagle Kite Shield
01441E38 , Blessed Eagle Kite Shield
01441E9C , Hollow Eagle Kite Shield
01443FD0 , Stone Parma
01444034 , Heavy Stone Parma
01444098 , Sharp Stone Parma
014440FC , Refined Stone Parma
01444160 , Simple Stone Parma
014441C4 , Crystal Stone Parma
01444228 , Fire Stone Parma
0144428C , Chaos Stone Parma
014442F0 , Lightning Stone Parma
01444354 , Deep Stone Parma
014443B8 , Dark Stone Parma
0144441C , Poison Stone Parma
01444480 , Blood Stone Parma
014444E4 , Raw Stone Parma
01444548 , Blessed Stone Parma
014445AC , Hollow Stone Parma
014466E0 , Spirit Tree Crest Shield
01448DF0 , Porcine Shield
01448E54 , Heavy Porcine Shield
01448EB8 , Sharp Porcine Shield
01448F1C , Refined Porcine Shield
01448F80 , Simple Porcine Shield
01448FE4 , Crystal Porcine Shield
01449048 , Fire Porcine Shield
014490AC , Chaos Porcine Shield
01449110 , Lightning Porcine Shield
01449174 , Deep Porcine Shield
014491D8 , Dark Porcine Shield
0144923C , Poison Porcine Shield
014492A0 , Blood Porcine Shield
01449304 , Raw Porcine Shield
01449368 , Blessed Porcine Shield
014493CC , Hollow Porcine Shield
0144B500 , Shield of Want
0144DC10 , Wargod Wooden Shield
0144DC74 , Heavy Wargod Shield
0144DCD8 , Sharp Wargod Shield
0144DD3C , Refined Wargod Shield
0144DDA0 , Simple Wargod Shield
0144DE04 , Crystal Wargod Shield
0144DE68 , Fire Wargod Shield
0144DECC , Chaos Wargod Shield
0144DF30 , Lightning Wargod Shield
0144DF94 , Deep Wargod Shield
0144DFF8 , Dark Wargod Shield
0144E05C , Poison Wargod Shield
0144E0C0 , Blood Wargod Shield
0144E124 , Raw Wargod Shield
0144E188 , Blessed Wargod Shield
0144E1EC , Hollow Wargod Shield
014FD890 , Lothric Knight Greatshield
014FD8F4 , Heavy Lothric Greatshield
014FD958 , Sharp Lothric Greatshield
014FD9BC , Refined Lothric Greatshield
014FDA20 , Simple Lothric Greatshield
014FDA84 , Crystal Lothric Greatshield
014FDAE8 , Fire Lothric Greatshield
014FDB4C , Chaos Lothric Greatshield
014FDBB0 , Lightning Lothric Greatshield
014FDC14 , Deep Lothric Greatshield
014FDC78 , Dark Lothric Greatshield
014FDCDC , Poison Lothric Greatshield
014FDD40 , Blood Lothric Greatshield
014FDDA4 , Raw Lothric Greatshield
014FDE08 , Blessed Lothric Greatshield
014FDE6C , Hollow Lothric Greatshield
014FFFA0 , Cathedral Knight Greatshield
01500004 , Heavy Cathedral Greatshield
01500068 , Sharp Cathedral Greatshield
015000CC , Refined Cathedral Greatshield
01500130 , Simple Cathedral Greatshield
01500194 , Crystal Cathedral Greatshield
015001F8 , Fire Cathedral Greatshield
0150025C , Chaos Cathedral Greatshield
015002C0 , Lightning Cathedral Greatshield
01500324 , Deep Cathedral Greatshield
01500388 , Dark Cathedral Greatshield
015003EC , Poison Cathedral Greatshield
01500450 , Blood Cathedral Greatshield
015004B4 , Raw Cathedral Greatshield
01500518 , Blessed Cathedral Greatshield
0150057C , Hollow Cathedral Greatshield
01504DC0 , Dragonslayer Greatshield
015074D0 , Moaning Shield
01509BE0 , Ancient Dragon Great Shield
0150C2F0 , Yhorm's Greatshield
0150EA00 , Black Iron Greatshield
0150EA64 , Heavy Black Iron Greatshield
0150EAC8 , Sharp Black Iron Greatshield
0150EB2C , Refined Black Iron Greatshield
0150EB90 , Simple Black Iron Greatshield
0150EBF4 , Crystal Black Iron Greatshield
0150EC58 , Fire Black Iron Greatshield
0150ECBC , Chaos Black Iron Greatshield
0150ED20 , Lightning Black Iron Greatshield
0150ED84 , Deep Black Iron Greatshield
0150EDE8 , Dark Black Iron Greatshield
0150EE4C , Poison Black Iron Greatshield
0150EEB0 , Blood Black Iron Greatshield
0150EF14 , Raw Black Iron Greatshield
0150EF78 , Blessed Black Iron Greatshield
0150EFDC , Hollow Black Iron Greatshield
01511110 , Wolf Knight's Greatshield
01513820 , Twin Dragon Greatshield
01513884 , Heavy Twin Dragon Greatshield
015138E8 , Sharp Twin Dragon Greatshield
0151394C , Refined Twin Dragon Greatshield
015139B0 , Simple Twin Dragon Greatshield
01513A14 , Crystal Twin Dragon Greatshield
01513A78 , Fire Twin Dragon Greatshield
01513ADC , Chaos Twin Dragon Greatshield
01513B40 , Lightning Twin Dragon Greatshield
01513BA4 , Deep Twin Dragon Greatshield
01513C08 , Dark Twin Dragon Greatshield
01513C6C , Poison Twin Dragon Greatshield
01513CD0 , Blood Twin Dragon Greatshield
01513D34 , Raw Twin Dragon Greatshield
01513D98 , Blessed Twin Dragon Greatshield
01513DFC , Hollow Twin Dragon Greatshield
01515F30 , Greatshield of Glory
01518640 , Curse Ward Greatshield
0151AD50 , Bonewheel Shield
0151ADB4 , Heavy Bonewheel Shield
0151AE18 , Sharp Bonewheel Shield
0151AE7C , Refined Bonewheel Shield
0151AEE0 , Simple Bonewheel Shield
0151AF44 , Crystal Bonewheel Shield
0151AFA8 , Fire Bonewheel Shield
0151B00C , Chaos Bonewheel Shield
0151B070 , Lightning Bonewheel Shield
0151B0D4 , Deep Bonewheel Shield
0151B138 , Dark Bonewheel Shield
0151B19C , Poison Bonewheel Shield
0151B200 , Blood Bonewheel Shield
0151B264 , Raw Bonewheel Shield
0151B2C8 , Blessed Bonewheel Shield
0151B32C , Hollow Bonewheel Shield
0151D460 , Stone Greatshield
0151D4C4 , Heavy Stone Greatshield
0151D528 , Sharp Stone Greatshield
0151D58C , Refined Stone Greatshield
0151D5F0 , Simple Stone Greatshield
0151D654 , Crystal Stone Greatshield
0151D6B8 , Fire Stone Greatshield
0151D71C , Chaos Stone Greatshield
0151D780 , Lightning Stone Greatshield
0151D7E4 , Deep Stone Greatshield
0151D848 , Dark Stone Greatshield
0151D8AC , Poison Stone Greatshield
0151D910 , Blood Stone Greatshield
0151D974 , Raw Stone Greatshield
0151D9D8 , Blessed Stone Greatshield
0151DA3C , Hollow Stone Greatshield
015EF3C0 , Torch
00222E00 , Onyx Blade
003EDDC0 , Follower Sabre
003EDE24 , Heavy Follower Sabre
003EDE88 , Sharp Follower Sabre
003EDEEC , Refined Follower Sabre
003EDF50 , Simple Follower Sabre
003EDFB4 , Crystal Follower Sabre
003EE018 , Fire Follower Sabre
003EE07C , Chaos Follower Sabre
003EE0E0 , Lightning Follower Sabre
003EE144 , Deep Follower Sabre
003EE1A8 , Dark Follower Sabre
003EE20C , Poison Follower Sabre
003EE270 , Blood Follower Sabre
003EE2D4 , Raw Follower Sabre
003EE338 , Blessed Follower Sabre
003EE39C , Hollow Follower Sabre
006D67D0 , Millwood Battle Axe
006D6834 , Heavy Millwood Battle Axe
006D6898 , Sharp Millwood Battle Axe
006D68FC , Refined Millwood Battle Axe
006D6960 , Simple Millwood Battle Axe
006D69C4 , Crystal Millwood Battle Axe
006D6A28 , Fire Millwood Battle Axe
006D6A8C , Chaos Millwood Battle Axe
006D6AF0 , Lightning Millwood Battle Axe
006D6B54 , Deep Millwood Battle Axe
006D6BB8 , Dark Millwood Battle Axe
006D6C1C , Poison Millwood Battle Axe
006D6C80 , Blood Millwood Battle Axe
006D6CE4 , Raw Millwood Battle Axe
006D6D48 , Blessed Millwood Battle Axe
006D6DAC , Hollow Millwood Battle Axe
006D8EE0 , Earth Seeker
007ECCF0 , Quakestone Hammer
008CD6B0 , Follower Javelin
008CD714 , Heavy Follower Javelin
008CD778 , Sharp Follower Javelin
008CD7DC , Refined Follower Javelin
008CD840 , Simple Follower Javelin
008CD8A4 , Crystal Follower Javelin
008CD908 , Fire Follower Javelin
008CD96C , Chaos Follower Javelin
008CD9D0 , Lightning Follower Javelin
008CDA34 , Deep Follower Javelin
008CDA98 , Dark Follower Javelin
008CDAFC , Poison Follower Javelin
008CDB60 , Blood Follower Javelin
008CDBC4 , Raw Follower Javelin
008CDC28 , Blessed Follower Javelin
008CDC8C , Hollow Follower Javelin
009B55A0 , Friede's Great Scythe
00A89C10 , Crow Talons
00A89C74 , Heavy Crow Talons
00A89CD8 , Sharp Crow Talons
00A89D3C , Refined Crow Talons
00A89DA0 , Simple Crow Talons
00A89E04 , Crystal Crow Talons
00A89E68 , Fire Crow Talons
00A89ECC , Chaos Crow Talons
00A89F30 , Lightning Crow Talons
00A89F94 , Deep Crow Talons
00A89FF8 , Dark Crow Talons
00A8A05C , Poison Crow Talons
00A8A0C0 , Blood Crow Talons
00A8A124 , Raw Crow Talons
00A8A188 , Blessed Crow Talons
00A8A1EC , Hollow Crow Talons
00B82C70 , Rose of Ariandel
00CC9ED0 , Pyromancer's Parting Flame
00D85EA0 , Millwood Greatbow
00F646E0 , Valorheart
00F66DF0 , Crow Quills
00F66E54 , Heavy Crow Quills
00F66EB8 , Sharp Crow Quills
00F66F1C , Refined Crow Quills
00F66F80 , Simple Crow Quills
00F66FE4 , Crystal Crow Quills
00F67048 , Fire Crow Quills
00F670AC , Chaos Crow Quills
00F67110 , Lightning Crow Quills
00F67174 , Deep Crow Quills
00F671D8 , Dark Crow Quills
00F6723C , Poison Crow Quills
00F672A0 , Blood Crow Quills
00F67304 , Raw Crow Quills
00F67368 , Blessed Crow Quills
00F673CC , Hollow Crow Quills
0135C0E0 , Followers Shield
0135C144 , Heavy Followers Shield
0135C1A8 , Sharp Followers Shield
0135C20C , Refined Followers Shield
0135C270 , Simple Followers Shield
0135C2D4 , Crystal Followers Shield
0135C338 , Fire Followers Shield
0135C39C , Chaos Followers Shield
0135C400 , Lightning Followers Shield
0135C464 , Deep Followers Shield
0135C4C8 , Dark Followers Shield
0135C52C , Poison Followers Shield
0135C590 , Blood Followers Shield
0135C5F4 , Raw Followers Shield
0135C658 , Blessed Followers Shield
0135C6BC , Hollow Followers Shield
01450320 , Ethereal Oak Shield
015F1AD0 , Follower Torch
00116520 , Aquamarine Dagger
00118C30 , Murky Hand Scythe
00118C94 , Heavy Murky Hand Scythe
00118CF8 , Sharp Murky Hand Scythe
00118D5C , Refined Murky Hand Scythe
00118DC0 , Simple Murky Hand Scythe
00118E24 , Crystal Murky Hand Scythe
00118E88 , Fire Murky Hand Scythe
00118EEC , Chaos Murky Hand Scythe
00118F50 , Lightning Murky Hand Scythe
00118FB4 , Deep Murky Hand Scythe
00119018 , Dark Murky Hand Scythe
0011907C , Poison Murky Hand Scythe
001190E0 , Blood Murky Hand Scythe
00119144 , Raw Murky Hand Scythe
001191A8 , Blessed Murky Hand Scythe
0011920C , Hollow Murky Hand Scythe
00225510 , Ringed Knight Straight Sword
00227C20 , Gael Greatsword
003F04D0 , Demon Scar
004D35A0 , Frayed Blade
006159E0 , Herald Curved Greatsword
00615A44 , Heavy Herald Curved Greatsword
00615AA8 , Sharp Herald Curved Greatsword
00615B0C , Refined Herald Curved Greatsword
00615B70 , Simple Herald Curved Greatsword
00615BD4 , Crystal Herald Curved Greatsword
00615C38 , Fire Herald Curved Greatsword
00615C9C , Chaos Herald Curved Greatsword
00615D00 , Lightning Herald Curved Greatsword
00615D64 , Deep Herald Curved Greatsword
00615DC8 , Dark Herald Curved Greatsword
00615E2C , Poison Herald Curved Greatsword
00615E90 , Blood Herald Curved Greatsword
00615EF4 , Raw Herald Curved Greatsword
00615F58 , Blessed Herald Curved Greatsword
00615FBC , Hollow Herald Curved Greatsword
007EF400 , Ledo's Great Hammer
008CFDC0 , Ringed Knight Spear
008D24D0 , Lothric War Banner
008D2534 , Heavy Lothric War Banner
008D2598 , Sharp Lothric War Banner
008D25FC , Refined Lothric War Banner
008D2660 , Simple Lothric War Banner
008D26C4 , Crystal Lothric War Banner
008D2728 , Fire Lothric War Banner
008D278C , Chaos Lothric War Banner
008D27F0 , Lightning Lothric War Banner
008D2854 , Deep Lothric War Banner
008D28B8 , Dark Lothric War Banner
008D291C , Poison Lothric War Banner
008D2980 , Blood Lothric War Banner
008D29E4 , Raw Lothric War Banner
008D2A48 , Blessed Lothric War Banner
008D2AAC , Hollow Lothric War Banner
008D4BE0 , Crucifix of the Mad King
009B2E90 , Splitleaf Greatsword
009B2EF4 , Heavy Splitleaf Greatsword
